
Formyl radical (HCO) dissociation cross-sections
Andrew Lincowski
Virtual Planetary Laboratory
University of Washington
Updated 6/5/2020
======================================
1176.5  0.0000e+00
1177.9  0.0000e+00
1179.2  0.0000e+00
1180.6  0.0000e+00
1182.0  0.0000e+00
1183.4  0.0000e+00
1184.8  0.0000e+00
1186.2  0.0000e+00
1187.6  0.0000e+00
1189.1  0.0000e+00
1190.5  0.0000e+00
1191.9  0.0000e+00
1193.3  0.0000e+00
1194.7  0.0000e+00
1196.2  0.0000e+00
1197.6  0.0000e+00
1199.0  0.0000e+00
1200.5  0.0000e+00
1201.9  0.0000e+00
1203.4  0.0000e+00
1204.8  0.0000e+00
1206.3  0.0000e+00
1207.7  0.0000e+00
1209.2  0.0000e+00
1210.7  0.0000e+00
1212.1  0.0000e+00
1213.6  0.0000e+00
1215.1  0.0000e+00
1216.5  0.0000e+00
1218.0  0.0000e+00
1219.5  0.0000e+00
1221.0  0.0000e+00
1222.5  0.0000e+00
1224.0  0.0000e+00
1225.5  0.0000e+00
1227.0  0.0000e+00
1228.5  0.0000e+00
1230.0  0.0000e+00
1231.5  0.0000e+00
1233.0  0.0000e+00
1234.6  0.0000e+00
1236.1  0.0000e+00
1237.6  0.0000e+00
1239.2  0.0000e+00
1240.7  0.0000e+00
1242.2  0.0000e+00
1243.8  0.0000e+00
1245.3  0.0000e+00
1246.9  0.0000e+00
1248.4  0.0000e+00
1250.0  0.0000e+00
1251.6  0.0000e+00
1253.1  0.0000e+00
1254.7  0.0000e+00
1256.3  0.0000e+00
1257.9  0.0000e+00
1259.4  0.0000e+00
1261.0  0.0000e+00
1262.6  0.0000e+00
1264.2  0.0000e+00
1265.8  0.0000e+00
1267.4  0.0000e+00
1269.0  0.0000e+00
1270.6  0.0000e+00
1272.3  0.0000e+00
1273.9  0.0000e+00
1275.5  0.0000e+00
1277.1  0.0000e+00
1278.8  0.0000e+00
1280.4  0.0000e+00
1282.1  0.0000e+00
1283.7  0.0000e+00
1285.3  0.0000e+00
1287.0  0.0000e+00
1288.7  0.0000e+00
1290.3  0.0000e+00
1292.0  0.0000e+00
1293.7  0.0000e+00
1295.3  0.0000e+00
1297.0  0.0000e+00
1298.7  0.0000e+00
1300.4  0.0000e+00
1302.1  0.0000e+00
1303.8  0.0000e+00
1305.5  0.0000e+00
1307.2  0.0000e+00
1308.9  0.0000e+00
1310.6  0.0000e+00
1312.3  0.0000e+00
1314.1  0.0000e+00
1315.8  0.0000e+00
1317.5  0.0000e+00
1319.3  0.0000e+00
1321.0  0.0000e+00
1322.8  0.0000e+00
1324.5  0.0000e+00
1326.3  0.0000e+00
1328.0  0.0000e+00
1329.8  0.0000e+00
1331.6  0.0000e+00
1333.3  0.0000e+00
1335.1  0.0000e+00
1336.9  0.0000e+00
1338.7  0.0000e+00
1340.5  0.0000e+00
1342.3  0.0000e+00
1344.1  0.0000e+00
1345.9  0.0000e+00
1347.7  0.0000e+00
1349.5  0.0000e+00
1351.4  0.0000e+00
1353.2  0.0000e+00
1355.0  0.0000e+00
1356.9  0.0000e+00
1358.7  0.0000e+00
1360.5  0.0000e+00
1362.4  0.0000e+00
1364.3  0.0000e+00
1366.1  0.0000e+00
1368.0  0.0000e+00
1369.9  0.0000e+00
1371.7  0.0000e+00
1373.6  0.0000e+00
1375.5  0.0000e+00
1377.4  0.0000e+00
1379.3  0.0000e+00
1381.2  0.0000e+00
1383.1  0.0000e+00
1385.0  0.0000e+00
1387.0  0.0000e+00
1388.9  0.0000e+00
1390.8  0.0000e+00
1392.8  0.0000e+00
1394.7  0.0000e+00
1396.6  0.0000e+00
1398.6  0.0000e+00
1400.6  0.0000e+00
1402.5  0.0000e+00
1404.5  0.0000e+00
1406.5  0.0000e+00
1408.5  0.0000e+00
1410.4  0.0000e+00
1412.4  0.0000e+00
1414.4  0.0000e+00
1416.4  0.0000e+00
1418.4  0.0000e+00
1420.5  0.0000e+00
1422.5  0.0000e+00
1424.5  0.0000e+00
1426.5  0.0000e+00
1428.6  0.0000e+00
1430.6  0.0000e+00
1432.7  0.0000e+00
1434.7  0.0000e+00
1436.8  0.0000e+00
1438.8  0.0000e+00
1440.9  0.0000e+00
1443.0  0.0000e+00
1445.1  0.0000e+00
1447.2  0.0000e+00
1449.3  0.0000e+00
1451.4  0.0000e+00
1453.5  0.0000e+00
1455.6  0.0000e+00
1457.7  0.0000e+00
1459.9  0.0000e+00
1462.0  0.0000e+00
1464.1  0.0000e+00
1466.3  0.0000e+00
1468.4  0.0000e+00
1470.6  0.0000e+00
1472.8  0.0000e+00
1474.9  0.0000e+00
1477.1  0.0000e+00
1479.3  0.0000e+00
1481.5  0.0000e+00
1483.7  0.0000e+00
1485.9  0.0000e+00
1488.1  0.0000e+00
1490.3  0.0000e+00
1492.5  0.0000e+00
1494.8  0.0000e+00
1497.0  0.0000e+00
1499.3  0.0000e+00
1501.5  0.0000e+00
1503.8  0.0000e+00
1506.0  0.0000e+00
1508.3  0.0000e+00
1510.6  0.0000e+00
1512.9  0.0000e+00
1515.2  0.0000e+00
1517.5  0.0000e+00
1519.8  0.0000e+00
1522.1  0.0000e+00
1524.4  0.0000e+00
1526.7  0.0000e+00
1529.1  0.0000e+00
1531.4  0.0000e+00
1533.7  0.0000e+00
1536.1  0.0000e+00
1538.5  0.0000e+00
1540.8  0.0000e+00
1543.2  0.0000e+00
1545.6  0.0000e+00
1548.0  0.0000e+00
1550.4  0.0000e+00
1552.8  0.0000e+00
1555.2  0.0000e+00
1557.6  0.0000e+00
1560.1  0.0000e+00
1562.5  0.0000e+00
1564.9  0.0000e+00
1567.4  0.0000e+00
1569.9  0.0000e+00
1572.3  0.0000e+00
1574.8  0.0000e+00
1577.3  0.0000e+00
1579.8  0.0000e+00
1582.3  0.0000e+00
1584.8  0.0000e+00
1587.3  0.0000e+00
1589.8  0.0000e+00
1592.4  0.0000e+00
1594.9  0.0000e+00
1597.4  0.0000e+00
1600.0  0.0000e+00
1602.6  0.0000e+00
1605.1  0.0000e+00
1607.7  0.0000e+00
1610.3  0.0000e+00
1612.9  0.0000e+00
1615.5  0.0000e+00
1618.1  0.0000e+00
1620.7  0.0000e+00
1623.4  0.0000e+00
1626.0  0.0000e+00
1628.7  0.0000e+00
1631.3  0.0000e+00
1634.0  0.0000e+00
1636.7  0.0000e+00
1639.3  0.0000e+00
1642.0  0.0000e+00
1644.7  0.0000e+00
1647.4  0.0000e+00
1650.2  0.0000e+00
1652.9  0.0000e+00
1655.6  0.0000e+00
1658.4  0.0000e+00
1661.1  0.0000e+00
1663.9  0.0000e+00
1666.7  0.0000e+00
1669.4  0.0000e+00
1672.2  0.0000e+00
1675.0  0.0000e+00
1677.9  0.0000e+00
1680.7  0.0000e+00
1683.5  0.0000e+00
1686.3  0.0000e+00
1689.2  0.0000e+00
1692.0  0.0000e+00
1694.9  0.0000e+00
1697.8  0.0000e+00
1700.7  0.0000e+00
1703.6  0.0000e+00
1706.5  0.0000e+00
1709.4  0.0000e+00
1712.3  0.0000e+00
1715.3  0.0000e+00
1718.2  0.0000e+00
1721.2  0.0000e+00
1724.1  0.0000e+00
1727.1  0.0000e+00
1730.1  0.0000e+00
1733.1  0.0000e+00
1736.1  0.0000e+00
1739.1  0.0000e+00
1742.2  0.0000e+00
1745.2  0.0000e+00
1748.3  0.0000e+00
1751.3  0.0000e+00
1754.4  0.0000e+00
